RaceYear,RaceName,Driver,starting_compound,starting_lap_position,LapNumber
2021,United States Grand Prix,NOR,MEDIUM,7.0,1
2021,United States Grand Prix,OCO,MEDIUM,13.0,1
2021,United States Grand Prix,PER,MEDIUM,3.0,1
2021,United States Grand Prix,RAI,MEDIUM,12.0,1
2021,United States Grand Prix,RIC,MEDIUM,5.0,1
2021,United States Grand Prix,RUS,MEDIUM,14.0,1
2021,United States Grand Prix,SAI,SOFT,6.0,1
2021,United States Grand Prix,STR,MEDIUM,18.0,1
2021,United States Grand Prix,TSU,SOFT,8.0,1
2021,United States Grand Prix,VER,MEDIUM,2.0,1
2021,United States Grand Prix,VET,MEDIUM,15.0,1
2022,Abu Dhabi Grand Prix,ALB,MEDIUM,17.0,1
2022,Abu Dhabi Grand Prix,ALO,MEDIUM,10.0,1
2022,Abu Dhabi Grand Prix,BOT,HARD,20.0,1
2022,Abu Dhabi Grand Prix,GAS,SOFT,18.0,1
2022,Abu Dhabi Grand Prix,HAM,MEDIUM,4.0,1
2022,Abu Dhabi Grand Prix,LAT,MEDIUM,19.0,1
2022,Abu Dhabi Grand Prix,LEC,MEDIUM,3.0,1
2022,Abu Dhabi Grand Prix,MAG,HARD,16.0,1
2022,Abu Dhabi Grand Prix,MSC,MEDIUM,13.0,1
2022,Abu Dhabi Grand Prix,NOR,MEDIUM,6.0,1
2022,Abu Dhabi Grand Prix,OCO,MEDIUM,8.0,1
2022,Abu Dhabi Grand Prix,PER,MEDIUM,2.0,1
2022,Abu Dhabi Grand Prix,RIC,MEDIUM,14.0,1
2022,Abu Dhabi Grand Prix,RUS,MEDIUM,7.0,1
2022,Abu Dhabi Grand Prix,SAI,MEDIUM,5.0,1
2022,Abu Dhabi Grand Prix,STR,MEDIUM,12.0,1
2022,Abu Dhabi Grand Prix,TSU,MEDIUM,11.0,1
2022,Abu Dhabi Grand Prix,VER,MEDIUM,1.0,1
2022,Abu Dhabi Grand Prix,VET,MEDIUM,9.0,1
2022,Abu Dhabi Grand Prix,ZHO,MEDIUM,15.0,1
2022,Australian Grand Prix,ALB,HARD,20.0,1
2022,Australian Grand Prix,ALO,HARD,10.0,1
2022,Australian Grand Prix,BOT,MEDIUM,12.0,1
2022,Australian Grand Prix,GAS,MEDIUM,9.0,1
2022,Australian Grand Prix,HAM,MEDIUM,3.0,1
2022,Australian Grand Prix,LAT,MEDIUM,18.0,1
2022,Australian Grand Prix,LEC,MEDIUM,1.0,1
2022,Australian Grand Prix,MAG,HARD,16.0,1
2022,Australian Grand Prix,MSC,MEDIUM,13.0,1
2022,Australian Grand Prix,NOR,MEDIUM,6.0,1
2022,Australian Grand Prix,OCO,MEDIUM,8.0,1
2022,Australian Grand Prix,PER,MEDIUM,4.0,1
2022,Australian Grand Prix,RIC,MEDIUM,7.0,1
2022,Australian Grand Prix,RUS,MEDIUM,5.0,1
2022,Australian Grand Prix,SAI,HARD,14.0,1
2022,Australian Grand Prix,STR,HARD,19.0,1
2022,Australian Grand Prix,TSU,MEDIUM,11.0,1
2022,Australian Grand Prix,VER,MEDIUM,2.0,1
2022,Australian Grand Prix,VET,HARD,17.0,1
2022,Australian Grand Prix,ZHO,MEDIUM,15.0,1
2022,Austrian Grand Prix,ALB,MEDIUM,13.0,1
2022,Austrian Grand Prix,ALO,HARD,18.0,1
2022,Austrian Grand Prix,BOT,MEDIUM,19.0,1
2022,Austrian Grand Prix,GAS,MEDIUM,12.0,1
2022,Austrian Grand Prix,HAM,MEDIUM,7.0,1
2022,Austrian Grand Prix,LAT,MEDIUM,16.0,1
2022,Austrian Grand Prix,LEC,MEDIUM,2.0,1
2022,Austrian Grand Prix,MAG,MEDIUM,6.0,1
2022,Austrian Grand Prix,MSC,MEDIUM,8.0,1
2022,Austrian Grand Prix,NOR,MEDIUM,10.0,1
2022,Austrian Grand Prix,OCO,MEDIUM,5.0,1
2022,Austrian Grand Prix,PER,MEDIUM,20.0,1
2022,Austrian Grand Prix,RIC,MEDIUM,9.0,1
2022,Austrian Grand Prix,RUS,MEDIUM,4.0,1
2022,Austrian Grand Prix,SAI,MEDIUM,3.0,1
2022,Austrian Grand Prix,STR,MEDIUM,11.0,1
2022,Austrian Grand Prix,TSU,HARD,15.0,1
2022,Austrian Grand Prix,VER,MEDIUM,1.0,1
2022,Austrian Grand Prix,VET,HARD,17.0,1
2022,Austrian Grand Prix,ZHO,HARD,14.0,1
2022,Azerbaijan Grand Prix,ALB,MEDIUM,15.0,1
2022,Azerbaijan Grand Prix,ALO,MEDIUM,10.0,1
2022,Azerbaijan Grand Prix,BOT,HARD,16.0,1
2022,Azerbaijan Grand Prix,GAS,MEDIUM,6.0,1
2022,Azerbaijan Grand Prix,HAM,MEDIUM,7.0,1
2022,Azerbaijan Grand Prix,LAT,MEDIUM,19.0,1
2022,Azerbaijan Grand Prix,LEC,MEDIUM,2.0,1
2022,Azerbaijan Grand Prix,MAG,MEDIUM,18.0,1
2022,Azerbaijan Grand Prix,MSC,HARD,20.0,1
2022,Azerbaijan Grand Prix,NOR,MEDIUM,11.0,1
2022,Azerbaijan Grand Prix,OCO,HARD,13.0,1
2022,Azerbaijan Grand Prix,PER,MEDIUM,1.0,1
2022,Azerbaijan Grand Prix,RIC,HARD,12.0,1
2022,Azerbaijan Grand Prix,RUS,MEDIUM,5.0,1
2022,Azerbaijan Grand Prix,SAI,MEDIUM,4.0,1
2022,Azerbaijan Grand Prix,STR,HARD,17.0,1
2022,Azerbaijan Grand Prix,TSU,MEDIUM,9.0,1
2022,Azerbaijan Grand Prix,VER,MEDIUM,3.0,1
2022,Azerbaijan Grand Prix,VET,MEDIUM,8.0,1
2022,Azerbaijan Grand Prix,ZHO,MEDIUM,14.0,1
2022,Bahrain Grand Prix,ALB,SOFT,11.0,1
2022,Bahrain Grand Prix,ALO,SOFT,9.0,1
2022,Bahrain Grand Prix,BOT,SOFT,14.0,1
2022,Bahrain Grand Prix,GAS,SOFT,8.0,1
2022,Bahrain Grand Prix,HAM,SOFT,4.0,1
2022,Bahrain Grand Prix,HUL,SOFT,15.0,1
2022,Bahrain Grand Prix,LAT,SOFT,18.0,1
2022,Bahrain Grand Prix,LEC,SOFT,1.0,1
2022,Bahrain Grand Prix,MAG,SOFT,5.0,1
2022,Bahrain Grand Prix,MSC,SOFT,13.0,1
2022,Bahrain Grand Prix,NOR,MEDIUM,16.0,1
2022,Bahrain Grand Prix,OCO,SOFT,10.0,1
2022,Bahrain Grand Prix,PER,SOFT,6.0,1
2022,Bahrain Grand Prix,RIC,MEDIUM,20.0,1
2022,Bahrain Grand Prix,RUS,SOFT,7.0,1
2022,Bahrain Grand Prix,SAI,SOFT,3.0,1
2022,Bahrain Grand Prix,STR,SOFT,17.0,1
2022,Bahrain Grand Prix,TSU,SOFT,12.0,1
2022,Bahrain Grand Prix,VER,SOFT,2.0,1
2022,Bahrain Grand Prix,ZHO,SOFT,19.0,1
2022,Belgian Grand Prix,ALB,MEDIUM,7.0,1
2022,Belgian Grand Prix,ALO,MEDIUM,4.0,1
2022,Belgian Grand Prix,BOT,SOFT,14.0,1
2022,Belgian Grand Prix,GAS,MEDIUM,19.0,1
2022,Belgian Grand Prix,HAM,MEDIUM,,1
2022,Belgian Grand Prix,LAT,MEDIUM,12.0,1
2022,Belgian Grand Prix,LEC,SOFT,10.0,1
2022,Belgian Grand Prix,MAG,MEDIUM,11.0,1
2022,Belgian Grand Prix,MSC,MEDIUM,17.0,1
2022,Belgian Grand Prix,NOR,MEDIUM,15.0,1
2022,Belgian Grand Prix,OCO,MEDIUM,13.0,1
2022,Belgian Grand Prix,PER,MEDIUM,2.0,1
2022,Belgian Grand Prix,RIC,MEDIUM,6.0,1
2022,Belgian Grand Prix,RUS,MEDIUM,3.0,1
2022,Belgian Grand Prix,SAI,SOFT,1.0,1
2022,Belgian Grand Prix,STR,MEDIUM,9.0,1
2022,Belgian Grand Prix,TSU,HARD,18.0,1
2022,Belgian Grand Prix,VER,SOFT,8.0,1
2022,Belgian Grand Prix,VET,MEDIUM,5.0,1
2022,Belgian Grand Prix,ZHO,MEDIUM,16.0,1
2022,British Grand Prix,ALB,SOFT,,1
2022,British Grand Prix,ALO,MEDIUM,5.0,1
2022,British Grand Prix,BOT,MEDIUM,9.0,1
2022,British Grand Prix,GAS,MEDIUM,11.0,1
2022,British Grand Prix,HAM,MEDIUM,3.0,1
2022,British Grand Prix,LAT,SOFT,8.0,1
2022,British Grand Prix,LEC,MEDIUM,4.0,1
2022,British Grand Prix,MAG,SOFT,12.0,1
2022,British Grand Prix,MSC,MEDIUM,15.0,1
2022,British Grand Prix,NOR,MEDIUM,7.0,1
2022,British Grand Prix,OCO,MEDIUM,17.0,1
2022,British Grand Prix,PER,MEDIUM,6.0,1
2022,British Grand Prix,RIC,MEDIUM,10.0,1
2022,British Grand Prix,RUS,HARD,,1
2022,British Grand Prix,SAI,MEDIUM,2.0,1
2022,British Grand Prix,STR,MEDIUM,14.0,1
2022,British Grand Prix,TSU,MEDIUM,16.0,1
2022,British Grand Prix,VER,SOFT,1.0,1
2022,British Grand Prix,VET,SOFT,13.0,1
2022,British Grand Prix,ZHO,MEDIUM,,1
2022,Canadian Grand Prix,ALB,MEDIUM,12.0,1
2022,Canadian Grand Prix,ALO,MEDIUM,2.0,1
2022,Canadian Grand Prix,BOT,HARD,13.0,1
2022,Canadian Grand Prix,GAS,MEDIUM,17.0,1
2022,Canadian Grand Prix,HAM,MEDIUM,4.0,1
2022,Canadian Grand Prix,LAT,MEDIUM,20.0,1
2022,Canadian Grand Prix,LEC,HARD,18.0,1
2022,Canadian Grand Prix,MAG,MEDIUM,5.0,1
2022,Canadian Grand Prix,MSC,MEDIUM,8.0,1
2022,Canadian Grand Prix,NOR,HARD,14.0,1
2022,Canadian Grand Prix,OCO,MEDIUM,6.0,1
2022,Canadian Grand Prix,PER,HARD,11.0,1
2022,Canadian Grand Prix,RIC,MEDIUM,9.0,1
2022,Canadian Grand Prix,RUS,MEDIUM,7.0,1
2022,Canadian Grand Prix,SAI,MEDIUM,3.0,1
2022,Canadian Grand Prix,STR,HARD,16.0,1
2022,Canadian Grand Prix,TSU,MEDIUM,19.0,1
2022,Canadian Grand Prix,VER,MEDIUM,1.0,1
2022,Canadian Grand Prix,VET,MEDIUM,15.0,1
2022,Canadian Grand Prix,ZHO,MEDIUM,10.0,1
2022,Dutch Grand Prix,ALB,MEDIUM,16.0,1
2022,Dutch Grand Prix,ALO,SOFT,13.0,1
2022,Dutch Grand Prix,BOT,SOFT,19.0,1
2022,Dutch Grand Prix,GAS,SOFT,12.0,1
2022,Dutch Grand Prix,HAM,MEDIUM,4.0,1
2022,Dutch Grand Prix,LAT,SOFT,20.0,1
2022,Dutch Grand Prix,LEC,SOFT,2.0,1
2022,Dutch Grand Prix,MAG,MEDIUM,15.0,1
2022,Dutch Grand Prix,MSC,MEDIUM,10.0,1
2022,Dutch Grand Prix,NOR,MEDIUM,6.0,1
2022,Dutch Grand Prix,OCO,SOFT,9.0,1
2022,Dutch Grand Prix,PER,SOFT,5.0,1
2022,Dutch Grand Prix,RIC,SOFT,17.0,1
2022,Dutch Grand Prix,RUS,MEDIUM,7.0,1
2022,Dutch Grand Prix,SAI,SOFT,3.0,1
2022,Dutch Grand Prix,STR,SOFT,8.0,1
2022,Dutch Grand Prix,TSU,SOFT,11.0,1
2022,Dutch Grand Prix,VER,SOFT,1.0,1
2022,Dutch Grand Prix,VET,SOFT,18.0,1
2022,Dutch Grand Prix,ZHO,SOFT,14.0,1
2022,Emilia Romagna Grand Prix,ALB,INTERMEDIATE,15.0,1
2022,Emilia Romagna Grand Prix,ALO,INTERMEDIATE,8.0,1
2022,Emilia Romagna Grand Prix,BOT,INTERMEDIATE,7.0,1
2022,Emilia Romagna Grand Prix,GAS,INTERMEDIATE,14.0,1
2022,Emilia Romagna Grand Prix,HAM,INTERMEDIATE,12.0,1
2022,Emilia Romagna Grand Prix,LAT,INTERMEDIATE,16.0,1
2022,Emilia Romagna Grand Prix,LEC,INTERMEDIATE,4.0,1
2022,Emilia Romagna Grand Prix,MAG,INTERMEDIATE,5.0,1
2022,Emilia Romagna Grand Prix,MSC,INTERMEDIATE,17.0,1
2022,Emilia Romagna Grand Prix,NOR,INTERMEDIATE,3.0,1
2022,Emilia Romagna Grand Prix,OCO,INTERMEDIATE,13.0,1
2022,Emilia Romagna Grand Prix,PER,INTERMEDIATE,2.0,1
2022,Emilia Romagna Grand Prix,RIC,INTERMEDIATE,19.0,1
2022,Emilia Romagna Grand Prix,RUS,INTERMEDIATE,6.0,1
2022,Emilia Romagna Grand Prix,SAI,INTERMEDIATE,,1
2022,Emilia Romagna Grand Prix,STR,INTERMEDIATE,11.0,1
2022,Emilia Romagna Grand Prix,TSU,INTERMEDIATE,10.0,1
2022,Emilia Romagna Grand Prix,VER,INTERMEDIATE,1.0,1
2022,Emilia Romagna Grand Prix,VET,INTERMEDIATE,9.0,1
2022,Emilia Romagna Grand Prix,ZHO,INTERMEDIATE,18.0,1
2022,French Grand Prix,ALB,MEDIUM,12.0,1
2022,French Grand Prix,ALO,MEDIUM,5.0,1
2022,French Grand Prix,BOT,HARD,16.0,1
2022,French Grand Prix,GAS,HARD,15.0,1
2022,French Grand Prix,HAM,MEDIUM,3.0,1
2022,French Grand Prix,LAT,MEDIUM,17.0,1
2022,French Grand Prix,LEC,MEDIUM,1.0,1
2022,French Grand Prix,MAG,MEDIUM,13.0,1
2022,French Grand Prix,MSC,MEDIUM,14.0,1
2022,French Grand Prix,NOR,MEDIUM,7.0,1
2022,French Grand Prix,OCO,MEDIUM,9.0,1
2022,French Grand Prix,PER,MEDIUM,4.0,1
2022,French Grand Prix,RIC,MEDIUM,8.0,1
2022,French Grand Prix,RUS,MEDIUM,6.0,1
2022,French Grand Prix,SAI,HARD,18.0,1
2022,French Grand Prix,STR,MEDIUM,10.0,1
2022,French Grand Prix,TSU,MEDIUM,20.0,1
2022,French Grand Prix,VER,MEDIUM,2.0,1
2022,French Grand Prix,VET,MEDIUM,11.0,1
2022,French Grand Prix,ZHO,MEDIUM,19.0,1
2022,Hungarian Grand Prix,ALB,SOFT,15.0,1
2022,Hungarian Grand Prix,ALO,MEDIUM,7.0,1
2022,Hungarian Grand Prix,BOT,MEDIUM,13.0,1
2022,Hungarian Grand Prix,GAS,SOFT,20.0,1
2022,Hungarian Grand Prix,HAM,MEDIUM,5.0,1
2022,Hungarian Grand Prix,LAT,MEDIUM,19.0,1
2022,Hungarian Grand Prix,LEC,MEDIUM,3.0,1
2022,Hungarian Grand Prix,MAG,MEDIUM,10.0,1
2022,Hungarian Grand Prix,MSC,MEDIUM,12.0,1
2022,Hungarian Grand Prix,NOR,SOFT,4.0,1
2022,Hungarian Grand Prix,OCO,MEDIUM,6.0,1
2022,Hungarian Grand Prix,PER,SOFT,9.0,1
2022,Hungarian Grand Prix,RIC,SOFT,11.0,1
2022,Hungarian Grand Prix,RUS,SOFT,1.0,1
2022,Hungarian Grand Prix,SAI,MEDIUM,2.0,1
2022,Hungarian Grand Prix,STR,SOFT,14.0,1
2022,Hungarian Grand Prix,TSU,SOFT,16.0,1
2022,Hungarian Grand Prix,VER,SOFT,8.0,1
2022,Hungarian Grand Prix,VET,SOFT,18.0,1
2022,Hungarian Grand Prix,ZHO,MEDIUM,17.0,1
2022,Italian Grand Prix,ALO,MEDIUM,7.0,1
2022,Italian Grand Prix,BOT,MEDIUM,20.0,1
2022,Italian Grand Prix,DEV,SOFT,8.0,1
2022,Italian Grand Prix,GAS,MEDIUM,5.0,1
2022,Italian Grand Prix,HAM,MEDIUM,19.0,1
2022,Italian Grand Prix,LAT,MEDIUM,14.0,1
2022,Italian Grand Prix,LEC,SOFT,1.0,1
2022,Italian Grand Prix,MAG,MEDIUM,12.0,1
2022,Italian Grand Prix,MSC,MEDIUM,17.0,1
2022,Italian Grand Prix,NOR,MEDIUM,6.0,1
2022,Italian Grand Prix,OCO,SOFT,13.0,1
2022,Italian Grand Prix,PER,MEDIUM,15.0,1
2022,Italian Grand Prix,RIC,MEDIUM,3.0,1
2022,Italian Grand Prix,RUS,SOFT,2.0,1
2022,Italian Grand Prix,SAI,MEDIUM,16.0,1
2022,Italian Grand Prix,STR,MEDIUM,11.0,1
2022,Italian Grand Prix,TSU,MEDIUM,18.0,1
2022,Italian Grand Prix,VER,SOFT,4.0,1
2022,Italian Grand Prix,VET,MEDIUM,10.0,1
2022,Italian Grand Prix,ZHO,MEDIUM,9.0,1
2022,Japanese Grand Prix,ALB,INTERMEDIATE,,1
2022,Japanese Grand Prix,ALO,INTERMEDIATE,6.0,1
2022,Japanese Grand Prix,BOT,INTERMEDIATE,14.0,1
2022,Japanese Grand Prix,GAS,INTERMEDIATE,18.0,1
2022,Japanese Grand Prix,HAM,INTERMEDIATE,5.0,1
2022,Japanese Grand Prix,LAT,INTERMEDIATE,15.0,1
2022,Japanese Grand Prix,LEC,INTERMEDIATE,2.0,1
2022,Japanese Grand Prix,MAG,INTERMEDIATE,12.0,1
2022,Japanese Grand Prix,MSC,INTERMEDIATE,10.0,1
2022,Japanese Grand Prix,NOR,INTERMEDIATE,13.0,1
2022,Japanese Grand Prix,OCO,INTERMEDIATE,4.0,1
2022,Japanese Grand Prix,PER,INTERMEDIATE,3.0,1
2022,Japanese Grand Prix,RIC,INTERMEDIATE,8.0,1
2022,Japanese Grand Prix,RUS,INTERMEDIATE,7.0,1
2022,Japanese Grand Prix,SAI,INTERMEDIATE,,1
2022,Japanese Grand Prix,STR,INTERMEDIATE,11.0,1
2022,Japanese Grand Prix,TSU,INTERMEDIATE,9.0,1
2022,Japanese Grand Prix,VER,INTERMEDIATE,1.0,1
2022,Japanese Grand Prix,VET,INTERMEDIATE,16.0,1
2022,Japanese Grand Prix,ZHO,INTERMEDIATE,17.0,1
2022,Mexico City Grand Prix,ALB,MEDIUM,19.0,1
2022,Mexico City Grand Prix,ALO,MEDIUM,7.0,1
2022,Mexico City Grand Prix,BOT,MEDIUM,8.0,1
2022,Mexico City Grand Prix,GAS,MEDIUM,16.0,1
2022,Mexico City Grand Prix,HAM,MEDIUM,2.0,1
2022,Mexico City Grand Prix,LAT,SOFT,20.0,1
2022,Mexico City Grand Prix,LEC,SOFT,6.0,1
2022,Mexico City Grand Prix,MAG,MEDIUM,18.0,1
2022,Mexico City Grand Prix,MSC,SOFT,17.0,1
2022,Mexico City Grand Prix,NOR,MEDIUM,10.0,1
2022,Mexico City Grand Prix,OCO,MEDIUM,9.0,1
2022,Mexico City Grand Prix,PER,SOFT,3.0,1
2022,Mexico City Grand Prix,RIC,MEDIUM,13.0,1
2022,Mexico City Grand Prix,RUS,MEDIUM,4.0,1
2022,Mexico City Grand Prix,SAI,SOFT,5.0,1
2022,Mexico City Grand Prix,STR,MEDIUM,15.0,1
2022,Mexico City Grand Prix,TSU,SOFT,11.0,1
2022,Mexico City Grand Prix,VER,SOFT,1.0,1
2022,Mexico City Grand Prix,VET,SOFT,14.0,1
2022,Mexico City Grand Prix,ZHO,MEDIUM,12.0,1
2022,Miami Grand Prix,ALB,MEDIUM,16.0,1
2022,Miami Grand Prix,ALO,MEDIUM,7.0,1
2022,Miami Grand Prix,BOT,MEDIUM,5.0,1
2022,Miami Grand Prix,GAS,MEDIUM,6.0,1
2022,Miami Grand Prix,HAM,MEDIUM,8.0,1
2022,Miami Grand Prix,LAT,HARD,17.0,1
2022,Miami Grand Prix,LEC,MEDIUM,1.0,1
2022,Miami Grand Prix,MAG,MEDIUM,13.0,1
2022,Miami Grand Prix,MSC,MEDIUM,12.0,1
2022,Miami Grand Prix,NOR,MEDIUM,9.0,1
2022,Miami Grand Prix,OCO,HARD,18.0,1
2022,Miami Grand Prix,PER,MEDIUM,4.0,1
2022,Miami Grand Prix,RIC,MEDIUM,11.0,1
2022,Miami Grand Prix,RUS,HARD,15.0,1
2022,Miami Grand Prix,SAI,MEDIUM,3.0,1
2022,Miami Grand Prix,STR,HARD,19.0,1
2022,Miami Grand Prix,TSU,MEDIUM,10.0,1
2022,Miami Grand Prix,VER,MEDIUM,2.0,1
2022,Miami Grand Prix,VET,HARD,20.0,1
2022,Miami Grand Prix,ZHO,MEDIUM,14.0,1
2022,Monaco Grand Prix,ALB,WET,16.0,1
2022,Monaco Grand Prix,ALO,WET,7.0,1
2022,Monaco Grand Prix,BOT,WET,12.0,1
2022,Monaco Grand Prix,GAS,INTERMEDIATE,17.0,1
2022,Monaco Grand Prix,HAM,WET,8.0,1
2022,Monaco Grand Prix,LAT,WET,20.0,1
2022,Monaco Grand Prix,LEC,WET,1.0,1
2022,Monaco Grand Prix,MAG,WET,13.0,1
2022,Monaco Grand Prix,MSC,WET,15.0,1
2022,Monaco Grand Prix,NOR,WET,5.0,1
2022,Monaco Grand Prix,OCO,WET,10.0,1
2022,Monaco Grand Prix,PER,WET,3.0,1
2022,Monaco Grand Prix,RIC,WET,14.0,1
2022,Monaco Grand Prix,RUS,WET,6.0,1
2022,Monaco Grand Prix,SAI,WET,2.0,1
2022,Monaco Grand Prix,STR,WET,19.0,1
2022,Monaco Grand Prix,TSU,WET,11.0,1
2022,Monaco Grand Prix,VER,WET,4.0,1
2022,Monaco Grand Prix,VET,WET,9.0,1
2022,Monaco Grand Prix,ZHO,WET,18.0,1
2022,Saudi Arabian Grand Prix,ALB,MEDIUM,15.0,1
2022,Saudi Arabian Grand Prix,ALO,MEDIUM,7.0,1
2022,Saudi Arabian Grand Prix,BOT,MEDIUM,8.0,1
2022,Saudi Arabian Grand Prix,GAS,MEDIUM,10.0,1
2022,Saudi Arabian Grand Prix,HAM,HARD,14.0,1
2022,Saudi Arabian Grand Prix,HUL,HARD,16.0,1
2022,Saudi Arabian Grand Prix,LAT,MEDIUM,17.0,1
2022,Saudi Arabian Grand Prix,LEC,MEDIUM,2.0,1
2022,Saudi Arabian Grand Prix,MAG,HARD,9.0,1
2022,Saudi Arabian Grand Prix,NOR,MEDIUM,11.0,1
2022,Saudi Arabian Grand Prix,OCO,MEDIUM,5.0,1
2022,Saudi Arabian Grand Prix,PER,MEDIUM,1.0,1
2022,Saudi Arabian Grand Prix,RIC,MEDIUM,13.0,1
2022,Saudi Arabian Grand Prix,RUS,MEDIUM,6.0,1
2022,Saudi Arabian Grand Prix,SAI,MEDIUM,4.0,1
2022,Saudi Arabian Grand Prix,STR,MEDIUM,12.0,1
2022,Saudi Arabian Grand Prix,VER,MEDIUM,3.0,1
2022,Saudi Arabian Grand Prix,ZHO,MEDIUM,18.0,1
2022,São Paulo Grand Prix,ALB,HARD,17.0,1
2022,São Paulo Grand Prix,ALO,MEDIUM,15.0,1
2022,São Paulo Grand Prix,BOT,SOFT,11.0,1
2022,São Paulo Grand Prix,GAS,SOFT,9.0,1
2022,São Paulo Grand Prix,HAM,SOFT,2.0,1
2022,São Paulo Grand Prix,LAT,MEDIUM,16.0,1
2022,São Paulo Grand Prix,LEC,MEDIUM,6.0,1
2022,São Paulo Grand Prix,MAG,MEDIUM,,1
2022,São Paulo Grand Prix,MSC,MEDIUM,10.0,1
2022,São Paulo Grand Prix,NOR,SOFT,5.0,1
2022,São Paulo Grand Prix,OCO,SOFT,14.0,1
2022,São Paulo Grand Prix,PER,SOFT,4.0,1
2022,São Paulo Grand Prix,RIC,SOFT,,1
2022,São Paulo Grand Prix,RUS,SOFT,1.0,1
2022,São Paulo Grand Prix,SAI,MEDIUM,7.0,1
2022,São Paulo Grand Prix,STR,MEDIUM,12.0,1
2022,São Paulo Grand Prix,TSU,MEDIUM,18.0,1
2022,São Paulo Grand Prix,VER,SOFT,3.0,1
2022,São Paulo Grand Prix,VET,SOFT,8.0,1
2022,São Paulo Grand Prix,ZHO,SOFT,13.0,1
2022,Singapore Grand Prix,ALB,INTERMEDIATE,20.0,1
2022,Singapore Grand Prix,ALO,INTERMEDIATE,6.0,1
2022,Singapore Grand Prix,BOT,INTERMEDIATE,16.0,1
2022,Singapore Grand Prix,GAS,INTERMEDIATE,7.0,1
2022,Singapore Grand Prix,HAM,INTERMEDIATE,4.0,1
2022,Singapore Grand Prix,LAT,INTERMEDIATE,17.0,1
2022,Singapore Grand Prix,LEC,INTERMEDIATE,2.0,1
2022,Singapore Grand Prix,MAG,INTERMEDIATE,11.0,1
2022,Singapore Grand Prix,MSC,INTERMEDIATE,14.0,1
2022,Singapore Grand Prix,NOR,INTERMEDIATE,5.0,1
2022,Singapore Grand Prix,OCO,INTERMEDIATE,15.0,1
2022,Singapore Grand Prix,PER,INTERMEDIATE,1.0,1
2022,Singapore Grand Prix,RIC,INTERMEDIATE,13.0,1
2022,Singapore Grand Prix,RUS,INTERMEDIATE,19.0,1
2022,Singapore Grand Prix,SAI,INTERMEDIATE,3.0,1
2022,Singapore Grand Prix,STR,INTERMEDIATE,10.0,1
2022,Singapore Grand Prix,TSU,INTERMEDIATE,9.0,1
2022,Singapore Grand Prix,VER,INTERMEDIATE,12.0,1
2022,Singapore Grand Prix,VET,INTERMEDIATE,8.0,1
2022,Singapore Grand Prix,ZHO,INTERMEDIATE,18.0,1
2022,Spanish Grand Prix,ALB,SOFT,16.0,1
2022,Spanish Grand Prix,ALO,SOFT,15.0,1
2022,Spanish Grand Prix,BOT,SOFT,7.0,1
2022,Spanish Grand Prix,GAS,SOFT,12.0,1
2022,Spanish Grand Prix,HAM,MEDIUM,19.0,1
2022,Spanish Grand Prix,LAT,SOFT,18.0,1
2022,Spanish Grand Prix,LEC,SOFT,1.0,1
2022,Spanish Grand Prix,MAG,SOFT,20.0,1
2022,Spanish Grand Prix,MSC,SOFT,6.0,1
2022,Spanish Grand Prix,NOR,SOFT,10.0,1
2022,Spanish Grand Prix,OCO,SOFT,9.0,1
2022,Spanish Grand Prix,PER,SOFT,4.0,1
2022,Spanish Grand Prix,RIC,SOFT,8.0,1
2022,Spanish Grand Prix,RUS,SOFT,3.0,1
2022,Spanish Grand Prix,SAI,SOFT,5.0,1
2022,Spanish Grand Prix,STR,SOFT,14.0,1
2022,Spanish Grand Prix,TSU,SOFT,11.0,1
2022,Spanish Grand Prix,VER,SOFT,2.0,1
2022,Spanish Grand Prix,VET,SOFT,13.0,1
2022,Spanish Grand Prix,ZHO,SOFT,17.0,1
2022,United States Grand Prix,ALB,MEDIUM,9.0,1
2022,United States Grand Prix,ALO,HARD,12.0,1
2022,United States Grand Prix,BOT,MEDIUM,11.0,1
2022,United States Grand Prix,GAS,MEDIUM,8.0,1
2022,United States Grand Prix,HAM,MEDIUM,2.0,1
2022,United States Grand Prix,LAT,MEDIUM,16.0,1
2022,United States Grand Prix,LEC,MEDIUM,10.0,1
2022,United States Grand Prix,MAG,HARD,18.0,1
2022,United States Grand Prix,MSC,HARD,15.0,1
2022,United States Grand Prix,NOR,MEDIUM,6.0,1
2022,United States Grand Prix,OCO,HARD,20.0,1
2022,United States Grand Prix,PER,MEDIUM,7.0,1
2022,United States Grand Prix,RIC,MEDIUM,13.0,1
2022,United States Grand Prix,RUS,MEDIUM,4.0,1
2022,United States Grand Prix,SAI,MEDIUM,19.0,1
2022,United States Grand Prix,STR,MEDIUM,3.0,1
2022,United States Grand Prix,TSU,MEDIUM,14.0,1
2022,United States Grand Prix,VER,MEDIUM,1.0,1
2022,United States Grand Prix,VET,MEDIUM,5.0,1
2022,United States Grand Prix,ZHO,MEDIUM,17.0,1
2023,Abu Dhabi Grand Prix,ALB,MEDIUM,17.0,1
2023,Abu Dhabi Grand Prix,ALO,MEDIUM,7.0,1
2023,Abu Dhabi Grand Prix,BOT,HARD,16.0,1
2023,Abu Dhabi Grand Prix,GAS,MEDIUM,8.0,1
2023,Abu Dhabi Grand Prix,HAM,MEDIUM,9.0,1
2023,Abu Dhabi Grand Prix,HUL,MEDIUM,13.0,1
